dataset,it,size,implementation,step,t,clusters
subsample_it_1_size_50000,1,50000,R,CreateSeuratObject,17.16706988,24
subsample_it_1_size_50000,1,50000,R,NormalizeData,6.560545256,24
subsample_it_1_size_50000,1,50000,R,FindVariableFeatures,20.336730455,24
subsample_it_1_size_50000,1,50000,R,ScaleData,5.826165511,24
subsample_it_1_size_50000,1,50000,R,RunPCA,60.448774403,24
subsample_it_1_size_50000,1,50000,R,FindNeighbors,14.844039603,24
subsample_it_1_size_50000,1,50000,R,FindClusters,14.231558963,24
subsample_it_1_size_50000,1,50000,R,RunUMAP,97.357575059,24
subsample_it_1_size_50000,1,50000,R,FindAllMarkers,6560.935339107,24
subsample_it_1_size_50000,1,50000,jl,CreateSeuratObject,3.34104059,23
subsample_it_1_size_50000,1,50000,jl,NormalizeData,3.148115428,23
subsample_it_1_size_50000,1,50000,jl,FindVariableFeatures,1.463714149,23
subsample_it_1_size_50000,1,50000,jl,ScaleData,0.21277324,23
subsample_it_1_size_50000,1,50000,jl,RunPCA,42.979982013,23
subsample_it_1_size_50000,1,50000,jl,FindNeighbors,1.958875085,23
subsample_it_1_size_50000,1,50000,jl,FindClusters,14.669203397,23
subsample_it_1_size_50000,1,50000,jl,RunUMAP,135.714761165,23
subsample_it_1_size_50000,1,50000,jl,FindAllMarkers,69.595199762,23
subsample_it_1_size_50000,1,50000,jl32,CreateSeuratObject,4.563413349,24
subsample_it_1_size_50000,1,50000,jl32,NormalizeData,2.533833334,24
subsample_it_1_size_50000,1,50000,jl32,FindVariableFeatures,5.269682411,24
subsample_it_1_size_50000,1,50000,jl32,ScaleData,0.886620413,24
subsample_it_1_size_50000,1,50000,jl32,RunPCA,34.755310101,24
subsample_it_1_size_50000,1,50000,jl32,FindNeighbors,2.654427562,24
subsample_it_1_size_50000,1,50000,jl32,FindClusters,16.006038242,24
subsample_it_1_size_50000,1,50000,jl32,RunUMAP,145.411021624,24
subsample_it_1_size_50000,1,50000,jl32,FindAllMarkers,84.238286745,24
subsample_it_1_size_50000,1,50000,py,CreateSeuratObject,3.359928317,17
subsample_it_1_size_50000,1,50000,py,NormalizeData,2.445613724,17
subsample_it_1_size_50000,1,50000,py,FindVariableFeatures,9.695468422,17
subsample_it_1_size_50000,1,50000,py,ScaleData,1.270899786,17
subsample_it_1_size_50000,1,50000,py,RunPCA,14.232053584,17
subsample_it_1_size_50000,1,50000,py,FindNeighbors,15.759899735,17
subsample_it_1_size_50000,1,50000,py,FindClusters,13.29617017,17
subsample_it_1_size_50000,1,50000,py,RunUMAP,152.294094486,17
subsample_it_1_size_50000,1,50000,py,FindAllMarkers,1028.223490131,17
subsample_it_1_size_50000,1,50000,jl32_opt,CreateSeuratObject,4.88866625,22
subsample_it_1_size_50000,1,50000,jl32_opt,NormalizeData,2.317536866,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindVariableFeatures,2.053641231,22
subsample_it_1_size_50000,1,50000,jl32_opt,ScaleData,0.27043586,22
subsample_it_1_size_50000,1,50000,jl32_opt,RunPCA,7.046776887,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindNeighbors,1.930117318,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindClusters,14.946718097,22
subsample_it_1_size_50000,1,50000,jl32_opt,RunUMAP,85.630848542,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindAllMarkers,23.709448197,22
subsample_it_1_size_50000,1,50000,jl_opt,CreateSeuratObject,4.533231588,25
subsample_it_1_size_50000,1,50000,jl_opt,NormalizeData,2.786484225,25
subsample_it_1_size_50000,1,50000,jl_opt,FindVariableFeatures,1.817978188,25
subsample_it_1_size_50000,1,50000,jl_opt,ScaleData,0.634692812,25
subsample_it_1_size_50000,1,50000,jl_opt,RunPCA,8.55749591,25
subsample_it_1_size_50000,1,50000,jl_opt,FindNeighbors,2.142631184,25
subsample_it_1_size_50000,1,50000,jl_opt,FindClusters,15.698194706,25
subsample_it_1_size_50000,1,50000,jl_opt,RunUMAP,92.657940049,25
subsample_it_1_size_50000,1,50000,jl_opt,FindAllMarkers,27.194846245,25
subsample_it_1_size_500000,1,500000,R,CreateSeuratObject,194.559284398,28
subsample_it_1_size_500000,1,500000,R,NormalizeData,71.086344773,28
subsample_it_1_size_500000,1,500000,R,FindVariableFeatures,237.727309723,28
subsample_it_1_size_500000,1,500000,R,ScaleData,68.067540949,28
subsample_it_1_size_500000,1,500000,R,RunPCA,715.54557753,28
subsample_it_1_size_500000,1,500000,R,FindNeighbors,202.19882214,28
subsample_it_1_size_500000,1,500000,R,FindClusters,684.469000958,28
subsample_it_1_size_500000,1,500000,R,RunUMAP,1167.334417196,28
subsample_it_1_size_500000,1,500000,R,FindAllMarkers,72975.390757694,28
subsample_it_1_size_500000,1,500000,jl,CreateSeuratObject,37.118432716,28
subsample_it_1_size_500000,1,500000,jl,NormalizeData,27.168438472,28
subsample_it_1_size_500000,1,500000,jl,FindVariableFeatures,13.873624988,28
subsample_it_1_size_500000,1,500000,jl,ScaleData,3.589327996,28
subsample_it_1_size_500000,1,500000,jl,RunPCA,431.353300892,28
subsample_it_1_size_500000,1,500000,jl,FindNeighbors,34.99040449,28
subsample_it_1_size_500000,1,500000,jl,FindClusters,444.772345151,28
subsample_it_1_size_500000,1,500000,jl,RunUMAP,1589.925275511,28
subsample_it_1_size_500000,1,500000,jl,FindAllMarkers,863.91082333,28
subsample_it_1_size_500000,1,500000,jl32,CreateSeuratObject,37.766821899,32
subsample_it_1_size_500000,1,500000,jl32,NormalizeData,23.546742069,32
subsample_it_1_size_500000,1,500000,jl32,FindVariableFeatures,12.748546484,32
subsample_it_1_size_500000,1,500000,jl32,ScaleData,2.847891614,32
subsample_it_1_size_500000,1,500000,jl32,RunPCA,237.712801214,32
subsample_it_1_size_500000,1,500000,jl32,FindNeighbors,27.522654916,32
subsample_it_1_size_500000,1,500000,jl32,FindClusters,415.299708892,32
subsample_it_1_size_500000,1,500000,jl32,RunUMAP,1425.281653962,32
subsample_it_1_size_500000,1,500000,jl32,FindAllMarkers,811.851733932,32
subsample_it_1_size_500000,1,500000,py,CreateSeuratObject,67.529395499,22
subsample_it_1_size_500000,1,500000,py,NormalizeData,26.147962523,22
subsample_it_1_size_500000,1,500000,py,FindVariableFeatures,250.257537443,22
subsample_it_1_size_500000,1,500000,py,ScaleData,15.275703099,22
subsample_it_1_size_500000,1,500000,py,RunPCA,131.153705501,22
subsample_it_1_size_500000,1,500000,py,FindNeighbors,125.166041201,22
subsample_it_1_size_500000,1,500000,py,FindClusters,421.281600208,22
subsample_it_1_size_500000,1,500000,py,RunUMAP,1706.435850538,22
subsample_it_1_size_500000,1,500000,py,FindAllMarkers,15432.824053893,22
subsample_it_1_size_500000,1,500000,jl32_opt,CreateSeuratObject,37.394782975,30
subsample_it_1_size_500000,1,500000,jl32_opt,NormalizeData,23.268306635,30
subsample_it_1_size_500000,1,500000,jl32_opt,FindVariableFeatures,13.088855595,30
subsample_it_1_size_500000,1,500000,jl32_opt,ScaleData,2.587626296,30
subsample_it_1_size_500000,1,500000,jl32_opt,RunPCA,72.868916204,30
subsample_it_1_size_500000,1,500000,jl32_opt,FindNeighbors,27.732707537,30
subsample_it_1_size_500000,1,500000,jl32_opt,FindClusters,398.004040694,30
subsample_it_1_size_500000,1,500000,jl32_opt,RunUMAP,1009.144044891,30
subsample_it_1_size_500000,1,500000,jl32_opt,FindAllMarkers,194.95341937,30
subsample_it_1_size_500000,1,500000,jl_opt,CreateSeuratObject,37.038095779,28
subsample_it_1_size_500000,1,500000,jl_opt,NormalizeData,27.541874806,28
subsample_it_1_size_500000,1,500000,jl_opt,FindVariableFeatures,12.99895863,28
subsample_it_1_size_500000,1,500000,jl_opt,ScaleData,3.213455373,28
subsample_it_1_size_500000,1,500000,jl_opt,RunPCA,80.786332734,28
subsample_it_1_size_500000,1,500000,jl_opt,FindNeighbors,32.52334072,28
subsample_it_1_size_500000,1,500000,jl_opt,FindClusters,450.82737257,28
subsample_it_1_size_500000,1,500000,jl_opt,RunUMAP,1097.975762385,28
subsample_it_1_size_500000,1,500000,jl_opt,FindAllMarkers,182.507310846,28
subsample_it_1_size_6000,1,6000,R,CreateSeuratObject,1.33598906,18
subsample_it_1_size_6000,1,6000,R,NormalizeData,0.512208513,18
subsample_it_1_size_6000,1,6000,R,FindVariableFeatures,2.43037722,18
subsample_it_1_size_6000,1,6000,R,ScaleData,0.469797283,18
subsample_it_1_size_6000,1,6000,R,RunPCA,6.005036891,18
subsample_it_1_size_6000,1,6000,R,FindNeighbors,1.414323886,18
subsample_it_1_size_6000,1,6000,R,FindClusters,0.63599451,18
subsample_it_1_size_6000,1,6000,R,RunUMAP,23.225367736,18
subsample_it_1_size_6000,1,6000,R,FindAllMarkers,145.204054729,18
subsample_it_1_size_6000,1,6000,jl,CreateSeuratObject,0.223308794,16
subsample_it_1_size_6000,1,6000,jl,NormalizeData,0.255020061,16
subsample_it_1_size_6000,1,6000,jl,FindVariableFeatures,0.314014681,16
subsample_it_1_size_6000,1,6000,jl,ScaleData,0.023364622,16
subsample_it_1_size_6000,1,6000,jl,RunPCA,2.835316538,16
subsample_it_1_size_6000,1,6000,jl,FindNeighbors,0.162423921,16
subsample_it_1_size_6000,1,6000,jl,FindClusters,0.54850053,16
subsample_it_1_size_6000,1,6000,jl,RunUMAP,15.40291518,16
subsample_it_1_size_6000,1,6000,jl,FindAllMarkers,5.912338585,16
subsample_it_1_size_6000,1,6000,jl32,CreateSeuratObject,0.590578085,17
subsample_it_1_size_6000,1,6000,jl32,NormalizeData,0.254988299,17
subsample_it_1_size_6000,1,6000,jl32,FindVariableFeatures,0.324157706,17
subsample_it_1_size_6000,1,6000,jl32,ScaleData,0.025599072,17
subsample_it_1_size_6000,1,6000,jl32,RunPCA,1.713334138,17
subsample_it_1_size_6000,1,6000,jl32,FindNeighbors,0.164152123,17
subsample_it_1_size_6000,1,6000,jl32,FindClusters,0.535784353,17
subsample_it_1_size_6000,1,6000,jl32,RunUMAP,14.555096117,17
subsample_it_1_size_6000,1,6000,jl32,FindAllMarkers,7.207861365,17
subsample_it_1_size_6000,1,6000,py,CreateSeuratObject,0.686126539,12
subsample_it_1_size_6000,1,6000,py,NormalizeData,0.362157001,12
subsample_it_1_size_6000,1,6000,py,FindVariableFeatures,1.717958299,12
subsample_it_1_size_6000,1,6000,py,ScaleData,0.21486489,12
subsample_it_1_size_6000,1,6000,py,RunPCA,1.441011157,12
subsample_it_1_size_6000,1,6000,py,FindNeighbors,25.487381599,12
subsample_it_1_size_6000,1,6000,py,FindClusters,0.909764246,12
subsample_it_1_size_6000,1,6000,py,RunUMAP,31.235888907,12
subsample_it_1_size_6000,1,6000,py,FindAllMarkers,80.048374071,12
subsample_it_1_size_6000,1,6000,jl32_opt,CreateSeuratObject,0.390151141,17
subsample_it_1_size_6000,1,6000,jl32_opt,NormalizeData,0.25573443,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindVariableFeatures,0.360245814,17
subsample_it_1_size_6000,1,6000,jl32_opt,ScaleData,0.018546645,17
subsample_it_1_size_6000,1,6000,jl32_opt,RunPCA,0.794231509,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindNeighbors,0.136196942,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindClusters,0.612380149,17
subsample_it_1_size_6000,1,6000,jl32_opt,RunUMAP,24.511293191,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindAllMarkers,0.850631778,17
subsample_it_1_size_6000,1,6000,jl_opt,CreateSeuratObject,0.4011303,17
subsample_it_1_size_6000,1,6000,jl_opt,NormalizeData,0.310795724,17
subsample_it_1_size_6000,1,6000,jl_opt,FindVariableFeatures,0.357801853,17
subsample_it_1_size_6000,1,6000,jl_opt,ScaleData,0.030584468,17
subsample_it_1_size_6000,1,6000,jl_opt,RunPCA,0.805628305,17
subsample_it_1_size_6000,1,6000,jl_opt,FindNeighbors,1.037287571,17
subsample_it_1_size_6000,1,6000,jl_opt,FindClusters,0.549877059,17
subsample_it_1_size_6000,1,6000,jl_opt,RunUMAP,25.258571253,17
subsample_it_1_size_6000,1,6000,jl_opt,FindAllMarkers,0.85988945,17
subsample_it_1_size_75000,1,75000,R,CreateSeuratObject,23.592055285,25
subsample_it_1_size_75000,1,75000,R,NormalizeData,9.965758613,25
subsample_it_1_size_75000,1,75000,R,FindVariableFeatures,29.747826064,25
subsample_it_1_size_75000,1,75000,R,ScaleData,7.957995423,25
subsample_it_1_size_75000,1,75000,R,RunPCA,100.444311887,25
subsample_it_1_size_75000,1,75000,R,FindNeighbors,23.281292868,25
subsample_it_1_size_75000,1,75000,R,FindClusters,29.499581115,25
subsample_it_1_size_75000,1,75000,R,RunUMAP,155.537825761,25
subsample_it_1_size_75000,1,75000,R,FindAllMarkers,9788.50597769,25
subsample_it_1_size_75000,1,75000,jl,CreateSeuratObject,3.915773703,23
subsample_it_1_size_75000,1,75000,jl,NormalizeData,3.152627947,23
subsample_it_1_size_75000,1,75000,jl,FindVariableFeatures,2.323691625,23
subsample_it_1_size_75000,1,75000,jl,ScaleData,0.687809418,23
subsample_it_1_size_75000,1,75000,jl,RunPCA,88.381662624,23
subsample_it_1_size_75000,1,75000,jl,FindNeighbors,3.749892199,23
subsample_it_1_size_75000,1,75000,jl,FindClusters,31.392086325,23
subsample_it_1_size_75000,1,75000,jl,RunUMAP,220.384946306,23
subsample_it_1_size_75000,1,75000,jl,FindAllMarkers,101.72742379,23
subsample_it_1_size_75000,1,75000,jl32,CreateSeuratObject,8.395582183,24
subsample_it_1_size_75000,1,75000,jl32,NormalizeData,3.765270888,24
subsample_it_1_size_75000,1,75000,jl32,FindVariableFeatures,2.755472409,24
subsample_it_1_size_75000,1,75000,jl32,ScaleData,0.834857645,24
subsample_it_1_size_75000,1,75000,jl32,RunPCA,36.396684745,24
subsample_it_1_size_75000,1,75000,jl32,FindNeighbors,2.970814933,24
subsample_it_1_size_75000,1,75000,jl32,FindClusters,31.198370336,24
subsample_it_1_size_75000,1,75000,jl32,RunUMAP,192.694889697,24
subsample_it_1_size_75000,1,75000,jl32,FindAllMarkers,93.695984041,24
subsample_it_1_size_75000,1,75000,py,CreateSeuratObject,5.148750203,16
subsample_it_1_size_75000,1,75000,py,NormalizeData,3.732448411,16
subsample_it_1_size_75000,1,75000,py,FindVariableFeatures,14.843275649,16
subsample_it_1_size_75000,1,75000,py,ScaleData,1.968905593,16
subsample_it_1_size_75000,1,75000,py,RunPCA,22.039068004,16
subsample_it_1_size_75000,1,75000,py,FindNeighbors,12.00880288,16
subsample_it_1_size_75000,1,75000,py,FindClusters,28.855998038,16
subsample_it_1_size_75000,1,75000,py,RunUMAP,236.730507641,16
subsample_it_1_size_75000,1,75000,py,FindAllMarkers,1445.429556641,16
subsample_it_1_size_75000,1,75000,jl32_opt,CreateSeuratObject,6.743756362,24
subsample_it_1_size_75000,1,75000,jl32_opt,NormalizeData,3.517019218,24
subsample_it_1_size_75000,1,75000,jl32_opt,FindVariableFeatures,2.44977423,24
subsample_it_1_size_75000,1,75000,jl32_opt,ScaleData,0.621425015,24
subsample_it_1_size_75000,1,75000,jl32_opt,RunPCA,10.378534275,24
subsample_it_1_size_75000,1,75000,jl32_opt,FindNeighbors,2.879337668,24
subsample_it_1_size_75000,1,75000,jl32_opt,FindClusters,29.315427832,24
subsample_it_1_size_75000,1,75000,jl32_opt,RunUMAP,134.179180104,24
subsample_it_1_size_75000,1,75000,jl32_opt,FindAllMarkers,38.306146997,24
subsample_it_1_size_75000,1,75000,jl_opt,CreateSeuratObject,7.370877689,24
subsample_it_1_size_75000,1,75000,jl_opt,NormalizeData,4.221588699,24
subsample_it_1_size_75000,1,75000,jl_opt,FindVariableFeatures,2.689224072,24
subsample_it_1_size_75000,1,75000,jl_opt,ScaleData,0.815746411,24
subsample_it_1_size_75000,1,75000,jl_opt,RunPCA,12.719454193,24
subsample_it_1_size_75000,1,75000,jl_opt,FindNeighbors,3.434103983,24
subsample_it_1_size_75000,1,75000,jl_opt,FindClusters,31.170276309,24
subsample_it_1_size_75000,1,75000,jl_opt,RunUMAP,143.704585085,24
subsample_it_1_size_75000,1,75000,jl_opt,FindAllMarkers,37.086428094,24
subsample_it_1_size_750000,1,750000,R,CreateSeuratObject,298.823204152,30
subsample_it_1_size_750000,1,750000,R,NormalizeData,105.61639109,30
subsample_it_1_size_750000,1,750000,R,FindVariableFeatures,354.748675834,30
subsample_it_1_size_750000,1,750000,R,ScaleData,107.681028149,30
subsample_it_1_size_750000,1,750000,R,RunPCA,1109.689720668,30
subsample_it_1_size_750000,1,750000,R,FindNeighbors,319.553373952,30
subsample_it_1_size_750000,1,750000,R,FindClusters,1779.420808233,30
subsample_it_1_size_750000,1,750000,R,RunUMAP,1815.335136947,30
subsample_it_1_size_750000,1,750000,R,FindAllMarkers,107115.455382482,30
subsample_it_1_size_750000,1,750000,jl,CreateSeuratObject,106.989788408,30
subsample_it_1_size_750000,1,750000,jl,NormalizeData,41.330159657,30
subsample_it_1_size_750000,1,750000,jl,FindVariableFeatures,21.608924736,30
subsample_it_1_size_750000,1,750000,jl,ScaleData,5.558312194,30
subsample_it_1_size_750000,1,750000,jl,RunPCA,726.78282266,30
subsample_it_1_size_750000,1,750000,jl,FindNeighbors,56.87643147,30
subsample_it_1_size_750000,1,750000,jl,FindClusters,758.485401382,30
subsample_it_1_size_750000,1,750000,jl,RunUMAP,2540.217076952,30
subsample_it_1_size_750000,1,750000,jl,FindAllMarkers,1556.642445215,30
subsample_it_1_size_750000,1,750000,jl32,CreateSeuratObject,71.679385942,36
subsample_it_1_size_750000,1,750000,jl32,NormalizeData,41.717552264,36
subsample_it_1_size_750000,1,750000,jl32,FindVariableFeatures,19.805795504,36
subsample_it_1_size_750000,1,750000,jl32,ScaleData,5.556432281,36
subsample_it_1_size_750000,1,750000,jl32,RunPCA,381.118086481,36
subsample_it_1_size_750000,1,750000,jl32,FindNeighbors,43.325701937,36
subsample_it_1_size_750000,1,750000,jl32,FindClusters,746.436729523,36
subsample_it_1_size_750000,1,750000,jl32,RunUMAP,2380.145646632,36
subsample_it_1_size_750000,1,750000,jl32,FindAllMarkers,1603.505690119,36
subsample_it_1_size_750000,1,750000,py,CreateSeuratObject,69.496266962,21
subsample_it_1_size_750000,1,750000,py,NormalizeData,37.846755084,21
subsample_it_1_size_750000,1,750000,py,FindVariableFeatures,397.174981412,21
subsample_it_1_size_750000,1,750000,py,ScaleData,20.572169386,21
subsample_it_1_size_750000,1,750000,py,RunPCA,207.374121585,21
subsample_it_1_size_750000,1,750000,py,FindNeighbors,115.17887263,21
subsample_it_1_size_750000,1,750000,py,FindClusters,1056.810294721,21
subsample_it_1_size_750000,1,750000,py,RunUMAP,2641.95528215,21
subsample_it_1_size_750000,1,750000,py,FindAllMarkers,22716.648232129,21
subsample_it_1_size_750000,1,750000,jl32_opt,CreateSeuratObject,56.577587801,36
subsample_it_1_size_750000,1,750000,jl32_opt,NormalizeData,35.345217721,36
subsample_it_1_size_750000,1,750000,jl32_opt,FindVariableFeatures,18.406538311,36
subsample_it_1_size_750000,1,750000,jl32_opt,ScaleData,3.998649924,36
subsample_it_1_size_750000,1,750000,jl32_opt,RunPCA,103.346910898,36
subsample_it_1_size_750000,1,750000,jl32_opt,FindNeighbors,43.775611015,36
subsample_it_1_size_750000,1,750000,jl32_opt,FindClusters,704.075644569,36
subsample_it_1_size_750000,1,750000,jl32_opt,RunUMAP,1665.656393967,36
subsample_it_1_size_750000,1,750000,jl32_opt,FindAllMarkers,376.765555415,36
subsample_it_1_size_750000,1,750000,jl_opt,CreateSeuratObject,56.6443676,32
subsample_it_1_size_750000,1,750000,jl_opt,NormalizeData,42.726860751,32
subsample_it_1_size_750000,1,750000,jl_opt,FindVariableFeatures,17.892817115,32
subsample_it_1_size_750000,1,750000,jl_opt,ScaleData,4.838783544,32
subsample_it_1_size_750000,1,750000,jl_opt,RunPCA,133.229550276,32
subsample_it_1_size_750000,1,750000,jl_opt,FindNeighbors,52.133681205,32
subsample_it_1_size_750000,1,750000,jl_opt,FindClusters,850.121331544,32
subsample_it_1_size_750000,1,750000,jl_opt,RunUMAP,1781.777663517,32
subsample_it_1_size_750000,1,750000,jl_opt,FindAllMarkers,336.839607801,32
subsample_it_2_size_100000,2,100000,R,CreateSeuratObject,33.543526413,24
subsample_it_2_size_100000,2,100000,R,NormalizeData,12.323108731,24
subsample_it_2_size_100000,2,100000,R,FindVariableFeatures,38.926178138,24
subsample_it_2_size_100000,2,100000,R,ScaleData,9.851577287,24
subsample_it_2_size_100000,2,100000,R,RunPCA,136.027892772,24
subsample_it_2_size_100000,2,100000,R,FindNeighbors,31.372889078,24
subsample_it_2_size_100000,2,100000,R,FindClusters,57.902004589,24
subsample_it_2_size_100000,2,100000,R,RunUMAP,213.742747555,24
subsample_it_2_size_100000,2,100000,R,FindAllMarkers,12197.098427232,24
subsample_it_2_size_100000,2,100000,jl,CreateSeuratObject,5.935919868,23
subsample_it_2_size_100000,2,100000,jl,NormalizeData,5.569886195,23
subsample_it_2_size_100000,2,100000,jl,FindVariableFeatures,3.487354144,23
subsample_it_2_size_100000,2,100000,jl,ScaleData,0.932147327,23
subsample_it_2_size_100000,2,100000,jl,RunPCA,97.576682976,23
subsample_it_2_size_100000,2,100000,jl,FindNeighbors,4.763595872,23
subsample_it_2_size_100000,2,100000,jl,FindClusters,60.234331226,23
subsample_it_2_size_100000,2,100000,jl,RunUMAP,285.195620767,23
subsample_it_2_size_100000,2,100000,jl,FindAllMarkers,126.89889464,23
subsample_it_2_size_100000,2,100000,jl32,CreateSeuratObject,8.788310493,23
